policy_training_condition,policy_training_seed,tag,environment_steps,value
nominal,5,rollout/ep_rew_mean,3686400,1308.5645751953125
nominal,5,rollout/ep_rew_mean,3694592,1360.745361328125
nominal,5,rollout/ep_rew_mean,3702784,1332.260498046875
nominal,5,rollout/ep_rew_mean,3710976,1348.5943603515625
nominal,5,rollout/ep_rew_mean,3719168,1398.881103515625
nominal,5,rollout/ep_rew_mean,3727360,1357.5718994140625
nominal,5,rollout/ep_rew_mean,3735552,1343.4398193359375
nominal,5,rollout/ep_rew_mean,3743744,1404.7752685546875
nominal,5,rollout/ep_rew_mean,3751936,1349.281982421875
nominal,5,rollout/ep_rew_mean,3760128,1337.1480712890625
nominal,5,rollout/ep_rew_mean,3768320,1452.6697998046875
nominal,5,rollout/ep_rew_mean,3776512,1440.7109375
nominal,5,rollout/ep_rew_mean,3784704,1423.9608154296875
nominal,5,rollout/ep_rew_mean,3792896,1457.5654296875
nominal,5,rollout/ep_rew_mean,3801088,1466.068603515625
nominal,5,rollout/ep_rew_mean,3809280,1440.87890625
nominal,5,rollout/ep_rew_mean,3817472,1513.7064208984375
nominal,5,rollout/ep_rew_mean,3825664,1536.9287109375
nominal,5,rollout/ep_rew_mean,3833856,1470.9752197265625
nominal,5,rollout/ep_rew_mean,3842048,1523.4111328125
nominal,5,rollout/ep_rew_mean,3850240,1549.5511474609375
nominal,5,rollout/ep_rew_mean,3858432,1593.3709716796875
nominal,5,rollout/ep_rew_mean,3866624,1528.284912109375
nominal,5,rollout/ep_rew_mean,3874816,1546.531005859375
nominal,5,rollout/ep_rew_mean,3883008,1552.4501953125
nominal,5,rollout/ep_rew_mean,3891200,1532.7061767578125
nominal,5,rollout/ep_rew_mean,3899392,1548.034912109375
nominal,5,rollout/ep_rew_mean,3907584,1532.36181640625
nominal,5,rollout/ep_rew_mean,3915776,1539.61083984375
nominal,5,rollout/ep_rew_mean,3923968,1558.2113037109375
nominal,5,rollout/ep_rew_mean,3932160,1535.773681640625
nominal,5,rollout/ep_rew_mean,3940352,1512.6156005859375
nominal,5,rollout/ep_rew_mean,3948544,1527.370849609375
nominal,5,rollout/ep_rew_mean,3956736,1498.328369140625
nominal,5,rollout/ep_rew_mean,3964928,1480.7176513671875
nominal,5,rollout/ep_rew_mean,3973120,1513.3267822265625
nominal,5,rollout/ep_rew_mean,3981312,1534.3707275390625
nominal,5,rollout/ep_rew_mean,3989504,1545.3560791015625
nominal,5,rollout/ep_rew_mean,3997696,1573.626708984375
nominal,5,rollout/ep_rew_mean,4005888,1552.28955078125
nominal,5,rollout/ep_rew_mean,4014080,1598.858154296875
nominal,5,rollout/ep_rew_mean,4022272,1583.6656494140625
nominal,5,rollout/ep_rew_mean,4030464,1655.1663818359375
nominal,5,rollout/ep_rew_mean,4038656,1648.22607421875
nominal,5,rollout/ep_rew_mean,4046848,1666.5084228515625
nominal,5,rollout/ep_rew_mean,4055040,1691.9561767578125
nominal,5,rollout/ep_rew_mean,4063232,1668.6439208984375
nominal,5,rollout/ep_rew_mean,4071424,1653.323486328125
nominal,5,rollout/ep_rew_mean,4079616,1651.143310546875
nominal,5,rollout/ep_rew_mean,4087808,1656.6383056640625
nominal,5,rollout/ep_rew_mean,4096000,1701.8946533203125
nominal,5,rollout/ep_rew_mean,4104192,1703.237548828125
nominal,5,rollout/ep_rew_mean,4112384,1700.8905029296875
nominal,5,rollout/ep_rew_mean,4120576,1723.0936279296875
nominal,5,rollout/ep_rew_mean,4128768,1728.43359375
nominal,5,rollout/ep_rew_mean,4136960,1717.338134765625
nominal,5,rollout/ep_rew_mean,4145152,1740.2852783203125
nominal,5,rollout/ep_rew_mean,4153344,1767.411865234375
nominal,5,rollout/ep_rew_mean,4161536,1822.0533447265625
nominal,5,rollout/ep_rew_mean,4169728,1803.9178466796875
nominal,5,rollout/ep_rew_mean,4177920,1830.040283203125
nominal,5,rollout/ep_rew_mean,4186112,1850.58837890625
nominal,5,rollout/ep_rew_mean,4194304,1838.413818359375
nominal,5,rollout/ep_rew_mean,4202496,1784.2982177734375
nominal,5,rollout/ep_rew_mean,4210688,1815.5067138671875
nominal,5,rollout/ep_rew_mean,4218880,1818.8809814453125
nominal,5,rollout/ep_rew_mean,4227072,1761.7698974609375
nominal,5,rollout/ep_rew_mean,4235264,1632.4732666015625
nominal,5,rollout/ep_rew_mean,4243456,1553.7919921875
nominal,5,rollout/ep_rew_mean,4251648,1570.7032470703125
nominal,5,rollout/ep_rew_mean,4259840,1594.13134765625
nominal,5,rollout/ep_rew_mean,4268032,1605.54833984375
nominal,5,rollout/ep_rew_mean,4276224,1663.709228515625
nominal,5,rollout/ep_rew_mean,4284416,1722.8828125
nominal,5,rollout/ep_rew_mean,4292608,1675.453369140625
nominal,5,rollout/ep_rew_mean,4300800,1696.25732421875
nominal,5,rollout/ep_rew_mean,4308992,1733.7098388671875
nominal,5,rollout/ep_rew_mean,4317184,1800.1854248046875
nominal,5,rollout/ep_rew_mean,4325376,1827.943359375
nominal,5,rollout/ep_rew_mean,4333568,1899.2049560546875
nominal,5,rollout/ep_rew_mean,4341760,1906.3585205078125
nominal,5,rollout/ep_rew_mean,4349952,1817.5660400390625
nominal,5,rollout/ep_rew_mean,4358144,1830.5860595703125
nominal,5,rollout/ep_rew_mean,4366336,1833.405517578125
nominal,5,rollout/ep_rew_mean,4374528,1892.990478515625
nominal,5,rollout/ep_rew_mean,4382720,1968.7384033203125
nominal,5,rollout/ep_rew_mean,4390912,2027.245361328125
nominal,5,rollout/ep_rew_mean,4399104,1910.3426513671875
nominal,5,rollout/ep_rew_mean,4407296,1852.892822265625
nominal,5,rollout/ep_rew_mean,4415488,1815.822265625
nominal,5,rollout/ep_rew_mean,4423680,1859.74951171875
nominal,5,rollout/ep_rew_mean,4431872,1793.3828125
nominal,5,rollout/ep_rew_mean,4440064,1803.41650390625
nominal,5,rollout/ep_rew_mean,4448256,1713.9078369140625
nominal,5,rollout/ep_rew_mean,4456448,1650.899169921875
nominal,5,rollout/ep_rew_mean,4464640,1704.7982177734375
nominal,5,rollout/ep_rew_mean,4472832,1714.8773193359375
nominal,5,rollout/ep_rew_mean,4481024,1718.423828125
nominal,5,rollout/ep_rew_mean,4489216,1703.692626953125
nominal,5,rollout/ep_rew_mean,4497408,1691.6998291015625
nominal,5,rollout/ep_rew_mean,4505600,1749.772216796875
nominal,5,rollout/ep_rew_mean,4513792,1682.8143310546875
nominal,5,rollout/ep_rew_mean,4521984,1746.5830078125
nominal,5,rollout/ep_rew_mean,4530176,1798.48583984375
nominal,5,rollout/ep_rew_mean,4538368,1830.1912841796875
nominal,5,rollout/ep_rew_mean,4546560,1837.038818359375
nominal,5,rollout/ep_rew_mean,4554752,1805.4351806640625
nominal,5,rollout/ep_rew_mean,4562944,1884.84814453125
nominal,5,rollout/ep_rew_mean,4571136,1860.874755859375
nominal,5,rollout/ep_rew_mean,4579328,1814.1864013671875
nominal,5,rollout/ep_rew_mean,4587520,1869.3597412109375
nominal,5,rollout/ep_rew_mean,4595712,1893.2374267578125
nominal,5,rollout/ep_rew_mean,4603904,1869.298828125
nominal,5,rollout/ep_rew_mean,4612096,1781.27587890625
nominal,5,rollout/ep_rew_mean,4620288,1799.27978515625
nominal,5,rollout/ep_rew_mean,4628480,1830.457763671875
nominal,5,rollout/ep_rew_mean,4636672,1870.9388427734375
nominal,5,rollout/ep_rew_mean,4644864,1902.7723388671875
nominal,5,rollout/ep_rew_mean,4653056,1959.45556640625
nominal,5,rollout/ep_rew_mean,4661248,2013.662109375
nominal,5,rollout/ep_rew_mean,4669440,1948.0592041015625
nominal,5,rollout/ep_rew_mean,4677632,1923.12451171875
nominal,5,rollout/ep_rew_mean,4685824,1970.57861328125
nominal,5,rollout/ep_rew_mean,4694016,2008.8765869140625
nominal,5,rollout/ep_rew_mean,4702208,1957.5845947265625
nominal,5,rollout/ep_rew_mean,4710400,1916.060791015625
nominal,5,rollout/ep_rew_mean,4718592,1771.0594482421875
nominal,5,rollout/ep_rew_mean,4726784,1853.55859375
nominal,5,rollout/ep_rew_mean,4734976,1848.7957763671875
nominal,5,rollout/ep_rew_mean,4743168,1864.832763671875
nominal,5,rollout/ep_rew_mean,4751360,1881.3790283203125
nominal,5,rollout/ep_rew_mean,4759552,1885.70703125
nominal,5,rollout/ep_rew_mean,4767744,1907.084228515625
nominal,5,rollout/ep_rew_mean,4775936,1942.5999755859375
nominal,5,rollout/ep_rew_mean,4784128,1971.79345703125
nominal,5,rollout/ep_rew_mean,4792320,1992.4150390625
nominal,5,rollout/ep_rew_mean,4800512,1937.6712646484375
nominal,5,rollout/ep_rew_mean,4808704,1856.1607666015625
nominal,5,rollout/ep_rew_mean,4816896,1867.65380859375
nominal,5,rollout/ep_rew_mean,4825088,1914.58544921875
nominal,5,rollout/ep_rew_mean,4833280,1868.376708984375
nominal,5,rollout/ep_rew_mean,4841472,1818.8822021484375
nominal,5,rollout/ep_rew_mean,4849664,1819.600830078125
nominal,5,rollout/ep_rew_mean,4857856,1788.8306884765625
nominal,5,rollout/ep_rew_mean,4866048,1889.172119140625
nominal,5,rollout/ep_rew_mean,4874240,1925.8536376953125
nominal,5,rollout/ep_rew_mean,4882432,1968.3924560546875
nominal,5,rollout/ep_rew_mean,4890624,2072.990478515625
nominal,5,rollout/ep_rew_mean,4898816,2046.687255859375
nominal,5,rollout/ep_rew_mean,4907008,2065.568359375
nominal,5,rollout/ep_rew_mean,4915200,2108.22216796875
nominal,5,rollout/ep_rew_mean,4923392,2150.21142578125
nominal,5,rollout/ep_rew_mean,4931584,2148.88818359375
nominal,5,rollout/ep_rew_mean,4939776,2171.6953125
nominal,5,rollout/ep_rew_mean,4947968,2133.8544921875
nominal,5,rollout/ep_rew_mean,4956160,2062.99560546875
nominal,5,rollout/ep_rew_mean,4964352,2040.5279541015625
nominal,5,rollout/ep_rew_mean,4972544,2077.3583984375
nominal,5,rollout/ep_rew_mean,4980736,2078.27685546875
nominal,5,rollout/ep_rew_mean,4988928,2098.509765625
nominal,5,rollout/ep_rew_mean,4997120,2102.557373046875
nominal,5,rollout/ep_rew_mean,5005312,2048.660400390625
nominal,5,rollout/ep_len_mean,8192,74.02999877929688
nominal,5,rollout/ep_len_mean,16384,67.62999725341797
nominal,5,rollout/ep_len_mean,24576,105.87999725341797
nominal,5,rollout/ep_len_mean,32768,94.77999877929688
nominal,5,rollout/ep_len_mean,40960,121.88999938964844
nominal,5,rollout/ep_len_mean,49152,109.69000244140625
nominal,5,rollout/ep_len_mean,57344,107.87999725341797
nominal,5,rollout/ep_len_mean,65536,142.88999938964844
nominal,5,rollout/ep_len_mean,73728,165.1699981689453
nominal,5,rollout/ep_len_mean,81920,167.07000732421875
nominal,5,rollout/ep_len_mean,90112,149.3800048828125
nominal,5,rollout/ep_len_mean,98304,141.22999572753906
nominal,5,rollout/ep_len_mean,106496,176.72000122070312
nominal,5,rollout/ep_len_mean,114688,189.64999389648438
nominal,5,rollout/ep_len_mean,122880,217.66000366210938
nominal,5,rollout/ep_len_mean,131072,191.2899932861328
nominal,5,rollout/ep_len_mean,139264,182.5500030517578
nominal,5,rollout/ep_len_mean,147456,171.2899932861328
nominal,5,rollout/ep_len_mean,155648,190.07000732421875
nominal,5,rollout/ep_len_mean,163840,175.63999938964844
nominal,5,rollout/ep_len_mean,172032,191.77000427246094
nominal,5,rollout/ep_len_mean,180224,230.38999938964844
nominal,5,rollout/ep_len_mean,188416,191.1300048828125
nominal,5,rollout/ep_len_mean,196608,178.91000366210938
nominal,5,rollout/ep_len_mean,204800,215.32000732421875
nominal,5,rollout/ep_len_mean,212992,239.82000732421875
nominal,5,rollout/ep_len_mean,221184,225.97000122070312
nominal,5,rollout/ep_len_mean,229376,197.69000244140625
nominal,5,rollout/ep_len_mean,237568,223.83999633789062
nominal,5,rollout/ep_len_mean,245760,233.52999877929688
nominal,5,rollout/ep_len_mean,253952,269.4100036621094
nominal,5,rollout/ep_len_mean,262144,210.0800018310547
nominal,5,rollout/ep_len_mean,270336,147.88999938964844
nominal,5,rollout/ep_len_mean,278528,184.07000732421875
nominal,5,rollout/ep_len_mean,286720,218.7100067138672
nominal,5,rollout/ep_len_mean,294912,236.77999877929688
nominal,5,rollout/ep_len_mean,303104,188.91000366210938
nominal,5,rollout/ep_len_mean,311296,175.25999450683594
nominal,5,rollout/ep_len_mean,319488,201.92999267578125
nominal,5,rollout/ep_len_mean,327680,195.22000122070312
nominal,5,rollout/ep_len_mean,335872,229.47000122070312
nominal,5,rollout/ep_len_mean,344064,276.5
nominal,5,rollout/ep_len_mean,352256,300.5299987792969
nominal,5,rollout/ep_len_mean,360448,338.2300109863281
nominal,5,rollout/ep_len_mean,368640,286.95001220703125
nominal,5,rollout/ep_len_mean,376832,298.8599853515625
nominal,5,rollout/ep_len_mean,385024,262.1000061035156
nominal,5,rollout/ep_len_mean,393216,281.9200134277344
nominal,5,rollout/ep_len_mean,401408,306.2799987792969
nominal,5,rollout/ep_len_mean,409600,283.75
nominal,5,rollout/ep_len_mean,417792,306.1300048828125
nominal,5,rollout/ep_len_mean,425984,301.3999938964844
nominal,5,rollout/ep_len_mean,434176,312.8299865722656
nominal,5,rollout/ep_len_mean,442368,308.5199890136719
nominal,5,rollout/ep_len_mean,450560,282.57000732421875
nominal,5,rollout/ep_len_mean,458752,286.7300109863281
nominal,5,rollout/ep_len_mean,466944,257.55999755859375
nominal,5,rollout/ep_len_mean,475136,272.7799987792969
nominal,5,rollout/ep_len_mean,483328,300.2099914550781
nominal,5,rollout/ep_len_mean,491520,306.05999755859375
nominal,5,rollout/ep_len_mean,499712,327.8999938964844
nominal,5,rollout/ep_len_mean,507904,290.3999938964844
nominal,5,rollout/ep_len_mean,516096,281.9200134277344
nominal,5,rollout/ep_len_mean,524288,287.1300048828125
nominal,5,rollout/ep_len_mean,532480,275.3900146484375
nominal,5,rollout/ep_len_mean,540672,237.3800048828125
nominal,5,rollout/ep_len_mean,548864,253.7100067138672
nominal,5,rollout/ep_len_mean,557056,274.4100036621094
nominal,5,rollout/ep_len_mean,565248,292.3800048828125
nominal,5,rollout/ep_len_mean,573440,334.32000732421875
nominal,5,rollout/ep_len_mean,581632,352.67999267578125
nominal,5,rollout/ep_len_mean,589824,337.54998779296875
nominal,5,rollout/ep_len_mean,598016,329.260009765625
nominal,5,rollout/ep_len_mean,606208,365.7099914550781
nominal,5,rollout/ep_len_mean,614400,339.4200134277344
nominal,5,rollout/ep_len_mean,622592,327.3999938964844
nominal,5,rollout/ep_len_mean,630784,342.45001220703125
nominal,5,rollout/ep_len_mean,638976,351.8699951171875
nominal,5,rollout/ep_len_mean,647168,343.45001220703125
nominal,5,rollout/ep_len_mean,655360,361.54998779296875
nominal,5,rollout/ep_len_mean,663552,365.8900146484375
nominal,5,rollout/ep_len_mean,671744,335.0799865722656
nominal,5,rollout/ep_len_mean,679936,284.9100036621094
nominal,5,rollout/ep_len_mean,688128,263.3500061035156
nominal,5,rollout/ep_len_mean,696320,257.7200012207031
nominal,5,rollout/ep_len_mean,704512,277.4200134277344
nominal,5,rollout/ep_len_mean,712704,336.1700134277344
nominal,5,rollout/ep_len_mean,720896,334.05999755859375
nominal,5,rollout/ep_len_mean,729088,331.8800048828125
nominal,5,rollout/ep_len_mean,737280,377.42999267578125
nominal,5,rollout/ep_len_mean,745472,358.989990234375
nominal,5,rollout/ep_len_mean,753664,403.0199890136719
nominal,5,rollout/ep_len_mean,761856,370.5299987792969
nominal,5,rollout/ep_len_mean,770048,413.05999755859375
nominal,5,rollout/ep_len_mean,778240,367.3900146484375
nominal,5,rollout/ep_len_mean,786432,365.7200012207031
nominal,5,rollout/ep_len_mean,794624,369.6199951171875
nominal,5,rollout/ep_len_mean,802816,346.9100036621094
nominal,5,rollout/ep_len_mean,811008,351.6400146484375
nominal,5,rollout/ep_len_mean,819200,268.6199951171875
nominal,5,rollout/ep_len_mean,827392,294.5199890136719
nominal,5,rollout/ep_len_mean,835584,317.6700134277344
nominal,5,rollout/ep_len_mean,843776,291.9100036621094
nominal,5,rollout/ep_len_mean,851968,268.69000244140625
nominal,5,rollout/ep_len_mean,860160,243.27999877929688
nominal,5,rollout/ep_len_mean,868352,244.4499969482422
nominal,5,rollout/ep_len_mean,876544,253.99000549316406
nominal,5,rollout/ep_len_mean,884736,255.10000610351562
nominal,5,rollout/ep_len_mean,892928,309.1099853515625
nominal,5,rollout/ep_len_mean,901120,348.44000244140625
nominal,5,rollout/ep_len_mean,909312,339.8800048828125
nominal,5,rollout/ep_len_mean,917504,353.5199890136719
nominal,5,rollout/ep_len_mean,925696,323.1099853515625
nominal,5,rollout/ep_len_mean,933888,313.6300048828125
nominal,5,rollout/ep_len_mean,942080,331.7099914550781
nominal,5,rollout/ep_len_mean,950272,362.4700012207031
nominal,5,rollout/ep_len_mean,958464,376.6199951171875
nominal,5,rollout/ep_len_mean,966656,387.92999267578125
nominal,5,rollout/ep_len_mean,974848,366.6499938964844
nominal,5,rollout/ep_len_mean,983040,377.1400146484375
nominal,5,rollout/ep_len_mean,991232,312.510009765625
nominal,5,rollout/ep_len_mean,999424,356.6199951171875
nominal,5,rollout/ep_len_mean,1007616,376.6000061035156
nominal,5,rollout/ep_len_mean,1015808,374.989990234375
nominal,5,rollout/ep_len_mean,1024000,395.32000732421875
nominal,5,rollout/ep_len_mean,1032192,413.29998779296875
nominal,5,rollout/ep_len_mean,1040384,410.5
nominal,5,rollout/ep_len_mean,1048576,392.9599914550781
nominal,5,rollout/ep_len_mean,1056768,410.8900146484375
nominal,5,rollout/ep_len_mean,1064960,399.0199890136719
nominal,5,rollout/ep_len_mean,1073152,395.1499938964844
nominal,5,rollout/ep_len_mean,1081344,368.7799987792969
nominal,5,rollout/ep_len_mean,1089536,360.6700134277344
nominal,5,rollout/ep_len_mean,1097728,372.2200012207031
nominal,5,rollout/ep_len_mean,1105920,381.94000244140625
nominal,5,rollout/ep_len_mean,1114112,393.2699890136719
nominal,5,rollout/ep_len_mean,1122304,407.510009765625
nominal,5,rollout/ep_len_mean,1130496,446.45001220703125
nominal,5,rollout/ep_len_mean,1138688,452.6300048828125
nominal,5,rollout/ep_len_mean,1146880,476.75
nominal,5,rollout/ep_len_mean,1155072,460.0400085449219
nominal,5,rollout/ep_len_mean,1163264,436.5299987792969
nominal,5,rollout/ep_len_mean,1171456,447.0799865722656
nominal,5,rollout/ep_len_mean,1179648,432.29998779296875
nominal,5,rollout/ep_len_mean,1187840,422.3900146484375
nominal,5,rollout/ep_len_mean,1196032,459.17999267578125
nominal,5,rollout/ep_len_mean,1204224,484.1300048828125
nominal,5,rollout/ep_len_mean,1212416,513.3099975585938
nominal,5,rollout/ep_len_mean,1220608,507.2799987792969
nominal,5,rollout/ep_len_mean,1228800,536.0499877929688
nominal,5,rollout/ep_len_mean,1236992,514.469970703125
nominal,5,rollout/ep_len_mean,1245184,522.219970703125
nominal,5,rollout/ep_len_mean,1253376,505.2799987792969
nominal,5,rollout/ep_len_mean,1261568,477.42999267578125
nominal,5,rollout/ep_len_mean,1269760,455.260009765625
nominal,5,rollout/ep_len_mean,1277952,421.75
nominal,5,rollout/ep_len_mean,1286144,419.3699951171875
nominal,5,rollout/ep_len_mean,1294336,430.3800048828125
nominal,5,rollout/ep_len_mean,1302528,451.1700134277344
nominal,5,rollout/ep_len_mean,1310720,454.80999755859375
nominal,5,rollout/ep_len_mean,1318912,422.9700012207031
nominal,5,rollout/ep_len_mean,1327104,455.0299987792969
nominal,5,rollout/ep_len_mean,1335296,420.8500061035156
nominal,5,rollout/ep_len_mean,1343488,414.260009765625
nominal,5,rollout/ep_len_mean,1351680,418.8399963378906
nominal,5,rollout/ep_len_mean,1359872,436.3999938964844
nominal,5,rollout/ep_len_mean,1368064,472.57000732421875
nominal,5,rollout/ep_len_mean,1376256,501.20001220703125
nominal,5,rollout/ep_len_mean,1384448,515.6799926757812
nominal,5,rollout/ep_len_mean,1392640,549.9199829101562
nominal,5,rollout/ep_len_mean,1400832,553.22998046875
nominal,5,rollout/ep_len_mean,1409024,486.20001220703125
nominal,5,rollout/ep_len_mean,1417216,487.57000732421875
nominal,5,rollout/ep_len_mean,1425408,421.57000732421875
nominal,5,rollout/ep_len_mean,1433600,406.54998779296875
nominal,5,rollout/ep_len_mean,1441792,393.6700134277344
nominal,5,rollout/ep_len_mean,1449984,388.7799987792969
nominal,5,rollout/ep_len_mean,1458176,409.70001220703125
nominal,5,rollout/ep_len_mean,1466368,427.8399963378906
nominal,5,rollout/ep_len_mean,1474560,414.6300048828125
nominal,5,rollout/ep_len_mean,1482752,411.42999267578125
nominal,5,rollout/ep_len_mean,1490944,419.19000244140625
nominal,5,rollout/ep_len_mean,1499136,383.8800048828125
nominal,5,rollout/ep_len_mean,1507328,375.69000244140625
nominal,5,rollout/ep_len_mean,1515520,384.2699890136719
nominal,5,rollout/ep_len_mean,1523712,416.79998779296875
nominal,5,rollout/ep_len_mean,1531904,426.55999755859375
nominal,5,rollout/ep_len_mean,1540096,442.5199890136719
nominal,5,rollout/ep_len_mean,1548288,476.8500061035156
nominal,5,rollout/ep_len_mean,1556480,521.5599975585938
nominal,5,rollout/ep_len_mean,1564672,545.4400024414062
nominal,5,rollout/ep_len_mean,1572864,554.030029296875
nominal,5,rollout/ep_len_mean,1581056,563.6199951171875
nominal,5,rollout/ep_len_mean,1589248,517.9199829101562
nominal,5,rollout/ep_len_mean,1597440,523.6199951171875
nominal,5,rollout/ep_len_mean,1605632,499.8399963378906
nominal,5,rollout/ep_len_mean,1613824,502.9700012207031
nominal,5,rollout/ep_len_mean,1622016,480.95001220703125
